================ Training Loss (Fri Jul 21 21:31:26 2023) ================
(epoch: 1, iters: 100, time: 0.832, data: 0.725) D_A: 0.337 G_A: 0.381 cycle_A: 2.364 idt_A: 1.256 D_B: 0.281 G_B: 0.300 cycle_B: 2.657 idt_B: 1.021 
(epoch: 1, iters: 200, time: 0.862, data: 0.004) D_A: 0.256 G_A: 0.489 cycle_A: 1.921 idt_A: 0.583 D_B: 0.332 G_B: 0.354 cycle_B: 1.888 idt_B: 0.936 
(epoch: 1, iters: 300, time: 0.878, data: 0.003) D_A: 0.194 G_A: 0.537 cycle_A: 2.247 idt_A: 0.577 D_B: 0.359 G_B: 0.690 cycle_B: 1.307 idt_B: 0.992 
(epoch: 1, iters: 400, time: 1.243, data: 0.001) D_A: 0.280 G_A: 0.489 cycle_A: 1.759 idt_A: 0.799 D_B: 0.257 G_B: 0.416 cycle_B: 1.967 idt_B: 0.639 
(epoch: 1, iters: 500, time: 0.899, data: 0.001) D_A: 0.259 G_A: 0.300 cycle_A: 1.947 idt_A: 0.735 D_B: 0.296 G_B: 0.186 cycle_B: 1.537 idt_B: 0.958 
(epoch: 2, iters: 99, time: 0.894, data: 0.002) D_A: 0.427 G_A: 0.097 cycle_A: 1.927 idt_A: 1.200 D_B: 0.224 G_B: 0.335 cycle_B: 2.267 idt_B: 0.945 
(epoch: 2, iters: 199, time: 0.897, data: 0.003) D_A: 0.306 G_A: 0.353 cycle_A: 2.363 idt_A: 0.542 D_B: 0.169 G_B: 0.279 cycle_B: 1.345 idt_B: 0.904 
(epoch: 2, iters: 299, time: 1.159, data: 0.003) D_A: 0.172 G_A: 0.280 cycle_A: 1.971 idt_A: 0.536 D_B: 0.316 G_B: 0.557 cycle_B: 1.127 idt_B: 0.829 
(epoch: 2, iters: 399, time: 0.914, data: 0.003) D_A: 0.147 G_A: 0.541 cycle_A: 1.347 idt_A: 0.775 D_B: 0.177 G_B: 0.455 cycle_B: 1.548 idt_B: 0.686 
(epoch: 2, iters: 499, time: 0.895, data: 0.002) D_A: 0.177 G_A: 0.513 cycle_A: 2.600 idt_A: 0.603 D_B: 0.244 G_B: 0.287 cycle_B: 1.546 idt_B: 1.022 
(epoch: 3, iters: 98, time: 0.886, data: 0.009) D_A: 0.310 G_A: 0.656 cycle_A: 1.808 idt_A: 0.604 D_B: 0.162 G_B: 0.350 cycle_B: 1.401 idt_B: 0.802 
(epoch: 3, iters: 198, time: 1.200, data: 0.001) D_A: 0.183 G_A: 0.577 cycle_A: 1.801 idt_A: 1.091 D_B: 0.145 G_B: 0.377 cycle_B: 2.456 idt_B: 0.575 
(epoch: 3, iters: 298, time: 0.906, data: 0.002) D_A: 0.252 G_A: 0.154 cycle_A: 1.860 idt_A: 0.637 D_B: 0.255 G_B: 0.263 cycle_B: 1.344 idt_B: 0.906 
(epoch: 3, iters: 398, time: 0.897, data: 0.001) D_A: 0.391 G_A: 0.247 cycle_A: 1.858 idt_A: 0.838 D_B: 0.341 G_B: 0.436 cycle_B: 1.619 idt_B: 0.993 
(epoch: 3, iters: 498, time: 0.900, data: 0.003) D_A: 0.189 G_A: 0.571 cycle_A: 2.717 idt_A: 0.519 D_B: 0.288 G_B: 0.261 cycle_B: 1.622 idt_B: 1.437 
(epoch: 4, iters: 97, time: 1.193, data: 0.003) D_A: 0.332 G_A: 0.493 cycle_A: 2.627 idt_A: 0.804 D_B: 0.290 G_B: 0.513 cycle_B: 1.851 idt_B: 1.311 
(epoch: 4, iters: 197, time: 0.896, data: 0.004) D_A: 0.137 G_A: 0.318 cycle_A: 1.221 idt_A: 0.413 D_B: 0.116 G_B: 0.376 cycle_B: 1.143 idt_B: 0.503 
(epoch: 4, iters: 297, time: 0.899, data: 0.003) D_A: 0.547 G_A: 0.329 cycle_A: 1.334 idt_A: 0.749 D_B: 0.254 G_B: 0.551 cycle_B: 1.410 idt_B: 0.628 
(epoch: 4, iters: 397, time: 0.904, data: 0.003) D_A: 0.207 G_A: 0.268 cycle_A: 2.909 idt_A: 0.546 D_B: 0.171 G_B: 0.636 cycle_B: 1.281 idt_B: 1.258 
(epoch: 4, iters: 497, time: 1.227, data: 0.003) D_A: 0.098 G_A: 0.381 cycle_A: 1.613 idt_A: 0.391 D_B: 0.148 G_B: 0.315 cycle_B: 1.023 idt_B: 0.579 
(epoch: 5, iters: 96, time: 0.903, data: 0.001) D_A: 0.124 G_A: 0.553 cycle_A: 2.257 idt_A: 0.698 D_B: 0.250 G_B: 0.406 cycle_B: 1.442 idt_B: 1.396 
(epoch: 5, iters: 196, time: 0.895, data: 0.002) D_A: 0.122 G_A: 0.341 cycle_A: 1.777 idt_A: 0.520 D_B: 0.156 G_B: 0.393 cycle_B: 0.954 idt_B: 0.982 
(epoch: 5, iters: 296, time: 0.899, data: 0.004) D_A: 0.073 G_A: 0.496 cycle_A: 1.791 idt_A: 0.680 D_B: 0.103 G_B: 0.127 cycle_B: 1.526 idt_B: 0.850 
(epoch: 5, iters: 396, time: 1.320, data: 0.002) D_A: 0.184 G_A: 0.449 cycle_A: 2.780 idt_A: 0.287 D_B: 0.141 G_B: 0.623 cycle_B: 0.639 idt_B: 1.391 
(epoch: 5, iters: 496, time: 0.899, data: 0.003) D_A: 0.183 G_A: 0.252 cycle_A: 2.368 idt_A: 0.927 D_B: 0.166 G_B: 0.608 cycle_B: 1.990 idt_B: 1.138 
(epoch: 6, iters: 95, time: 0.899, data: 0.003) D_A: 0.244 G_A: 0.210 cycle_A: 1.664 idt_A: 0.362 D_B: 0.224 G_B: 0.666 cycle_B: 0.842 idt_B: 0.585 
(epoch: 6, iters: 195, time: 0.893, data: 0.003) D_A: 0.093 G_A: 0.249 cycle_A: 1.854 idt_A: 0.576 D_B: 0.222 G_B: 0.371 cycle_B: 1.512 idt_B: 0.925 
(epoch: 6, iters: 295, time: 1.226, data: 0.004) D_A: 0.245 G_A: 0.827 cycle_A: 2.103 idt_A: 0.591 D_B: 0.181 G_B: 0.145 cycle_B: 1.162 idt_B: 1.128 
(epoch: 6, iters: 395, time: 0.898, data: 0.003) D_A: 0.285 G_A: 0.782 cycle_A: 1.984 idt_A: 0.445 D_B: 0.205 G_B: 0.037 cycle_B: 1.219 idt_B: 0.822 
(epoch: 6, iters: 495, time: 0.896, data: 0.004) D_A: 0.179 G_A: 0.531 cycle_A: 2.018 idt_A: 0.731 D_B: 0.132 G_B: 0.689 cycle_B: 1.305 idt_B: 0.733 
(epoch: 7, iters: 94, time: 0.907, data: 0.002) D_A: 0.407 G_A: 0.055 cycle_A: 1.693 idt_A: 0.673 D_B: 0.329 G_B: 0.098 cycle_B: 1.403 idt_B: 0.658 
(epoch: 7, iters: 194, time: 1.237, data: 0.002) D_A: 0.142 G_A: 0.666 cycle_A: 2.418 idt_A: 0.741 D_B: 0.328 G_B: 0.060 cycle_B: 1.670 idt_B: 1.231 
(epoch: 7, iters: 294, time: 0.900, data: 0.002) D_A: 0.161 G_A: 0.385 cycle_A: 2.616 idt_A: 0.929 D_B: 0.147 G_B: 0.774 cycle_B: 2.276 idt_B: 1.246 
(epoch: 7, iters: 394, time: 0.895, data: 0.001) D_A: 0.164 G_A: 0.337 cycle_A: 1.279 idt_A: 0.446 D_B: 0.148 G_B: 0.419 cycle_B: 1.002 idt_B: 0.581 
(epoch: 7, iters: 494, time: 0.898, data: 0.012) D_A: 0.079 G_A: 0.226 cycle_A: 1.413 idt_A: 0.524 D_B: 0.028 G_B: 0.793 cycle_B: 1.201 idt_B: 0.583 
(epoch: 8, iters: 93, time: 1.290, data: 0.001) D_A: 0.141 G_A: 0.248 cycle_A: 2.458 idt_A: 0.676 D_B: 0.159 G_B: 0.586 cycle_B: 1.338 idt_B: 1.085 
(epoch: 8, iters: 193, time: 0.899, data: 0.005) D_A: 0.162 G_A: 0.626 cycle_A: 1.503 idt_A: 0.492 D_B: 0.218 G_B: 0.753 cycle_B: 1.252 idt_B: 0.734 
(epoch: 8, iters: 293, time: 0.897, data: 0.003) D_A: 0.145 G_A: 0.584 cycle_A: 1.463 idt_A: 0.353 D_B: 0.199 G_B: 0.441 cycle_B: 0.908 idt_B: 0.637 
(epoch: 8, iters: 393, time: 0.903, data: 0.003) D_A: 0.313 G_A: 0.180 cycle_A: 2.590 idt_A: 0.646 D_B: 0.185 G_B: 0.411 cycle_B: 1.497 idt_B: 1.229 
(epoch: 8, iters: 493, time: 1.629, data: 0.014) D_A: 0.128 G_A: 0.251 cycle_A: 2.239 idt_A: 0.394 D_B: 0.228 G_B: 0.160 cycle_B: 0.986 idt_B: 1.342 
(epoch: 9, iters: 92, time: 0.897, data: 0.001) D_A: 0.134 G_A: 0.155 cycle_A: 2.318 idt_A: 0.316 D_B: 0.275 G_B: 0.345 cycle_B: 0.758 idt_B: 1.275 
(epoch: 9, iters: 192, time: 0.893, data: 0.004) D_A: 0.125 G_A: 0.577 cycle_A: 1.475 idt_A: 0.918 D_B: 0.132 G_B: 0.183 cycle_B: 1.821 idt_B: 0.522 
(epoch: 9, iters: 292, time: 0.896, data: 0.005) D_A: 0.188 G_A: 0.404 cycle_A: 2.049 idt_A: 0.422 D_B: 0.126 G_B: 0.159 cycle_B: 0.924 idt_B: 0.642 
(epoch: 9, iters: 392, time: 1.294, data: 0.003) D_A: 0.162 G_A: 0.604 cycle_A: 2.531 idt_A: 0.553 D_B: 0.155 G_B: 0.389 cycle_B: 1.185 idt_B: 1.113 
(epoch: 9, iters: 492, time: 0.896, data: 0.004) D_A: 0.155 G_A: 0.817 cycle_A: 1.220 idt_A: 0.582 D_B: 0.158 G_B: 0.153 cycle_B: 1.577 idt_B: 0.645 
(epoch: 10, iters: 91, time: 0.886, data: 0.001) D_A: 0.104 G_A: 0.299 cycle_A: 1.821 idt_A: 0.357 D_B: 0.111 G_B: 0.163 cycle_B: 1.144 idt_B: 0.697 
(epoch: 10, iters: 191, time: 0.896, data: 0.003) D_A: 0.093 G_A: 0.096 cycle_A: 1.728 idt_A: 0.678 D_B: 0.186 G_B: 0.316 cycle_B: 1.441 idt_B: 0.854 
(epoch: 10, iters: 291, time: 1.379, data: 0.013) D_A: 0.325 G_A: 0.222 cycle_A: 2.197 idt_A: 0.485 D_B: 0.078 G_B: 0.489 cycle_B: 1.454 idt_B: 0.916 
(epoch: 10, iters: 391, time: 0.891, data: 0.003) D_A: 0.109 G_A: 0.728 cycle_A: 1.672 idt_A: 0.355 D_B: 0.140 G_B: 0.158 cycle_B: 1.823 idt_B: 1.123 
(epoch: 10, iters: 491, time: 0.894, data: 0.010) D_A: 0.293 G_A: 0.162 cycle_A: 1.600 idt_A: 0.407 D_B: 0.218 G_B: 0.156 cycle_B: 0.887 idt_B: 0.625 
